Date,Hour,IsDaytime (9-19),Season,WeekDay,CalendarDay,CalendarMonth,CalendarYear,IsWeekend,temperature(C°),Humid temperature (C °),Dew Point Temperature (C °),Relative humidity(%),Wind speed (m / s),Wind direction (degrees),Pressure at station height (hPa),Sea level pressure (hPa),Total amount of clouds,Electricity
07/04/2018,6,0,Spring,7,7,4,2018,1,18.6,18.6,18.6,78,2,260,1008,1011.7,7,5.61
07/04/2018,7,1,Spring,7,7,4,2018,1,18.6,18.6,18.6,78,2,260,1008,1011.7,7,5.66
07/04/2018,8,1,Spring,7,7,4,2018,1,18.6,18.6,18.6,78,2,260,1008,1011.7,7,5.63
07/04/2018,9,1,Spring,7,7,4,2018,1,22.7,19.4,17.4,63,2.5,260,1008.2,1011.8,0,5.55
07/04/2018,10,1,Spring,7,7,4,2018,1,22.7,19.4,17.4,63,2.5,260,1008.2,1011.8,0,5.77
07/04/2018,11,1,Spring,7,7,4,2018,1,22.7,19.4,17.4,63,2.5,260,1008.2,1011.8,0,5.96
07/04/2018,12,1,Spring,7,7,4,2018,1,24.2,17.4,12.4,52,3.5,300,1006.9,1010.5,0,5.83
07/04/2018,13,1,Spring,7,7,4,2018,1,24.2,17.4,12.4,52,3.5,300,1006.9,1010.5,0,5.77
07/04/2018,14,1,Spring,7,7,4,2018,1,24.2,17.4,12.4,52,3.5,300,1006.9,1010.5,0,5.82
07/04/2018,15,1,Spring,7,7,4,2018,1,21.3,19.1,17.7,68,5,330,1007.2,1010.8,1,5.98
07/04/2018,16,1,Spring,7,7,4,2018,1,21.3,19.1,17.7,68,5,330,1007.2,1010.8,1,5.83
07/04/2018,17,1,Spring,7,7,4,2018,1,21.3,19.1,17.7,68,5,330,1007.2,1010.8,1,6
07/04/2018,18,1,Spring,7,7,4,2018,1,18.2,18.2,18.2,71,1,350,1008.8,1012.5,1,5.84
07/04/2018,19,1,Spring,7,7,4,2018,1,18.2,18.2,18.2,71,1,350,1008.8,1012.5,1,5.71
07/04/2018,20,0,Spring,7,7,4,2018,1,18.2,18.2,18.2,71,1,350,1008.8,1012.5,1,13.23
07/04/2018,21,0,Spring,7,7,4,2018,1,17.2,17.2,17.2,83,1,300,1009.8,1013.5,4,18.88
07/04/2018,22,0,Spring,7,7,4,2018,1,17.2,17.2,17.2,83,1,300,1009.8,1013.5,4,17.54
07/04/2018,23,0,Spring,7,7,4,2018,1,17.2,17.2,17.2,83,1,300,1009.8,1013.5,4,15.09
08/04/2018,0,0,Spring,1,8,4,2018,0,15.1,15.1,15.1,85,1.5,270,1009.8,1013.5,3,16.47
08/04/2018,1,0,Spring,1,8,4,2018,0,15.1,15.1,15.1,85,1.5,270,1009.8,1013.5,3,12.94
08/04/2018,2,0,Spring,1,8,4,2018,0,15.1,15.1,15.1,85,1.5,270,1009.8,1013.5,3,11.04
08/04/2018,3,0,Spring,1,8,4,2018,0,14.6,14.6,14.6,90,1.5,110,1009.6,1013.3,5,7.89
08/04/2018,4,0,Spring,1,8,4,2018,0,14.6,14.6,14.6,90,1.5,110,1009.6,1013.3,5,6.74
08/04/2018,5,0,Spring,1,8,4,2018,0,14.6,14.6,14.6,90,1.5,110,1009.6,1013.3,5,6.83
08/04/2018,6,0,Spring,1,8,4,2018,0,18.6,18.6,18.6,77,2,220,1010.6,1014.3,5,15.24
08/04/2018,7,1,Spring,1,8,4,2018,0,18.6,18.6,18.6,77,2,220,1010.6,1014.3,5,19.24
08/04/2018,8,1,Spring,1,8,4,2018,0,18.6,18.6,18.6,77,2,220,1010.6,1014.3,5,31.33
08/04/2018,9,1,Spring,1,8,4,2018,0,21.1,17.2,14.5,60,3,270,1010.6,1014.2,3,41.49
08/04/2018,10,1,Spring,1,8,4,2018,0,21.1,17.2,14.5,60,3,270,1010.6,1014.2,3,40
08/04/2018,11,1,Spring,1,8,4,2018,0,21.1,17.2,14.5,60,3,270,1010.6,1014.2,3,44.35
08/04/2018,12,1,Spring,1,8,4,2018,0,21.3,17.4,14.7,61,4.5,310,1009.7,1013.3,3,38.76
08/04/2018,13,1,Spring,1,8,4,2018,0,21.3,17.4,14.7,61,4.5,310,1009.7,1013.3,3,30.93
08/04/2018,14,1,Spring,1,8,4,2018,0,21.3,17.4,14.7,61,4.5,310,1009.7,1013.3,3,41.21
08/04/2018,15,1,Spring,1,8,4,2018,0,19.5,16.1,13.6,60,4,340,1010.1,1013.8,3,33.71
08/04/2018,16,1,Spring,1,8,4,2018,0,19.5,16.1,13.6,60,4,340,1010.1,1013.8,3,28.22
08/04/2018,17,1,Spring,1,8,4,2018,0,19.5,16.1,13.6,60,4,340,1010.1,1013.8,3,33.31
08/04/2018,18,1,Spring,1,8,4,2018,0,16.2,14.6,13.3,68,2,20,1010.8,1014.5,0,21.65
08/04/2018,19,1,Spring,1,8,4,2018,0,16.2,14.6,13.3,68,2,20,1010.8,1014.5,0,16.45
08/04/2018,20,0,Spring,1,8,4,2018,0,16.2,14.6,13.3,68,2,20,1010.8,1014.5,0,12.16
08/04/2018,21,0,Spring,1,8,4,2018,0,14.5,14.5,14.5,78,0,0,1011.1,1014.8,0,12.51
08/04/2018,22,0,Spring,1,8,4,2018,0,14.5,14.5,14.5,78,0,0,1011.1,1014.8,0,11.42
08/04/2018,23,0,Spring,1,8,4,2018,0,14.5,14.5,14.5,78,0,0,1011.1,1014.8,0,11.83
09/04/2018,0,0,Spring,2,9,4,2018,0,12.6,12.6,12.6,84,1,110,1010.3,1014,2,8.54
09/04/2018,1,0,Spring,2,9,4,2018,0,12.6,12.6,12.6,84,1,110,1010.3,1014,2,7.62
09/04/2018,2,0,Spring,2,9,4,2018,0,12.6,12.6,12.6,84,1,110,1010.3,1014,2,7.79
09/04/2018,3,0,Spring,2,9,4,2018,0,11.6,11.6,11.6,88,0.5,130,1009.7,1013.5,1,7.15
09/04/2018,4,0,Spring,2,9,4,2018,0,11.6,11.6,11.6,88,0.5,130,1009.7,1013.5,1,8.82
09/04/2018,5,0,Spring,2,9,4,2018,0,11.6,11.6,11.6,88,0.5,130,1009.7,1013.5,1,11.57
09/04/2018,6,0,Spring,2,9,4,2018,0,17.2,17,16.7,68,2,230,1010.6,1014.3,1,15.04
09/04/2018,7,1,Spring,2,9,4,2018,0,17.2,17,16.7,68,2,230,1010.6,1014.3,1,19.85
09/04/2018,8,1,Spring,2,9,4,2018,0,17.2,17,16.7,68,2,230,1010.6,1014.3,1,28.81
09/04/2018,9,1,Spring,2,9,4,2018,0,20.7,16.5,13.4,54,3,310,1011.1,1014.7,4,39.47
09/04/2018,10,1,Spring,2,9,4,2018,0,20.7,16.5,13.4,54,3,310,1011.1,1014.7,4,36.96
09/04/2018,11,1,Spring,2,9,4,2018,0,20.7,16.5,13.4,54,3,310,1011.1,1014.7,4,32.56
09/04/2018,12,1,Spring,2,9,4,2018,0,20.9,16.4,12.8,55,5,280,1010.6,1014.2,5,33.33
09/04/2018,13,1,Spring,2,9,4,2018,0,20.9,16.4,12.8,55,5,280,1010.6,1014.2,5,38.09
09/04/2018,14,1,Spring,2,9,4,2018,0,20.9,16.4,12.8,55,5,280,1010.6,1014.2,5,42.04
09/04/2018,15,1,Spring,2,9,4,2018,0,19.6,15.8,12.8,55,3.5,310,1010.4,1014.1,3,41.6
09/04/2018,16,1,Spring,2,9,4,2018,0,19.6,15.8,12.8,55,3.5,310,1010.4,1014.1,3,38.89
09/04/2018,17,1,Spring,2,9,4,2018,0,19.6,15.8,12.8,55,3.5,310,1010.4,1014.1,3,38.81
09/04/2018,18,1,Spring,2,9,4,2018,0,16.1,14.7,13.6,66,2.5,320,1010.6,1014.3,2,16.48
09/04/2018,19,1,Spring,2,9,4,2018,0,16.1,14.7,13.6,66,2.5,320,1010.6,1014.3,2,11.01
09/04/2018,20,0,Spring,2,9,4,2018,0,16.1,14.7,13.6,66,2.5,320,1010.6,1014.3,2,12.91
09/04/2018,21,0,Spring,2,9,4,2018,0,14.6,14.6,14.6,77,1.5,130,1010.3,1014,2,14.46
09/04/2018,22,0,Spring,2,9,4,2018,0,14.6,14.6,14.6,77,1.5,130,1010.3,1014,2,12.23
09/04/2018,23,0,Spring,2,9,4,2018,0,14.6,14.6,14.6,77,1.5,130,1010.3,1014,2,11.11
10/04/2018,0,0,Spring,3,10,4,2018,0,13,13,13,85,2,200,1009.1,1012.8,3,8.96
10/04/2018,1,0,Spring,3,10,4,2018,0,13,13,13,85,2,200,1009.1,1012.8,3,6.87
10/04/2018,2,0,Spring,3,10,4,2018,0,13,13,13,85,2,200,1009.1,1012.8,3,6.79
10/04/2018,3,0,Spring,3,10,4,2018,0,13.7,13.7,13.7,88,1.5,170,1008.6,1012.3,3,6.72
10/04/2018,4,0,Spring,3,10,4,2018,0,13.7,13.7,13.7,88,1.5,170,1008.6,1012.3,3,8.17
10/04/2018,5,0,Spring,3,10,4,2018,0,13.7,13.7,13.7,88,1.5,170,1008.6,1012.3,3,11.56
10/04/2018,6,0,Spring,3,10,4,2018,0,15.7,15.7,15.7,90,3.5,180,1009.6,1013.3,8,14.47
10/04/2018,7,1,Spring,3,10,4,2018,0,15.7,15.7,15.7,90,3.5,180,1009.6,1013.3,8,19.73
10/04/2018,8,1,Spring,3,10,4,2018,0,15.7,15.7,15.7,90,3.5,180,1009.6,1013.3,8,19.94
10/04/2018,9,1,Spring,3,10,4,2018,0,20.3,16.4,13.5,90,2,210,1010,1013.7,7,19.3
10/04/2018,10,1,Spring,3,10,4,2018,0,20.3,16.4,13.5,90,2,210,1010,1013.7,7,38.03
10/04/2018,11,1,Spring,3,10,4,2018,0,20.3,16.4,13.5,90,2,210,1010,1013.7,7,40.39
10/04/2018,12,1,Spring,3,10,4,2018,0,18.2,18.2,18.2,67,5,280,1009.1,1012.8,6,40.98
10/04/2018,13,1,Spring,3,10,4,2018,0,18.2,18.2,18.2,67,5,280,1009.1,1012.8,6,31.66
10/04/2018,14,1,Spring,3,10,4,2018,0,18.2,18.2,18.2,67,5,280,1009.1,1012.8,6,37.37
10/04/2018,15,1,Spring,3,10,4,2018,0,18.9,16.6,15,69,4,260,1008.6,1012.3,5,36.18
10/04/2018,16,1,Spring,3,10,4,2018,0,18.9,16.6,15,69,4,260,1008.6,1012.3,5,31.86
10/04/2018,17,1,Spring,3,10,4,2018,0,18.9,16.6,15,69,4,260,1008.6,1012.3,5,30.8
10/04/2018,18,1,Spring,3,10,4,2018,0,16.8,16.3,16,73,3,280,1009.3,1013,5,23.75
10/04/2018,19,1,Spring,3,10,4,2018,0,16.8,16.3,16,73,3,280,1009.3,1013,5,16.38
10/04/2018,20,0,Spring,3,10,4,2018,0,16.8,16.3,16,73,3,280,1009.3,1013,5,14.92
10/04/2018,21,0,Spring,3,10,4,2018,0,15.4,15.4,15.4,72,1.5,300,1009,1012.7,7,12.57
10/04/2018,22,0,Spring,3,10,4,2018,0,15.4,15.4,15.4,72,1.5,300,1009,1012.7,7,12.54
10/04/2018,23,0,Spring,3,10,4,2018,0,15.4,15.4,15.4,72,1.5,300,1009,1012.7,7,11.31
11/04/2018,0,0,Spring,4,11,4,2018,0,14.8,14.8,14.8,89,1,180,1008.4,1012.1,4,9.03
11/04/2018,1,0,Spring,4,11,4,2018,0,14.8,14.8,14.8,89,1,180,1008.4,1012.1,4,7.59
11/04/2018,2,0,Spring,4,11,4,2018,0,14.8,14.8,14.8,89,1,180,1008.4,1012.1,4,6.62
11/04/2018,3,0,Spring,4,11,4,2018,0,13.5,13.5,13.5,93,1.5,190,1008.1,1011.8,3,6.61
11/04/2018,4,0,Spring,4,11,4,2018,0,13.5,13.5,13.5,93,1.5,190,1008.1,1011.8,3,6.96
11/04/2018,5,0,Spring,4,11,4,2018,0,13.5,13.5,13.5,93,1.5,190,1008.1,1011.8,3,11.53
11/04/2018,6,0,Spring,4,11,4,2018,0,17.5,17.5,17.5,81,2,170,1009.6,1013.3,7,13.26
11/04/2018,7,1,Spring,4,11,4,2018,0,17.5,17.5,17.5,81,2,170,1009.6,1013.3,7,20.34
11/04/2018,8,1,Spring,4,11,4,2018,0,17.5,17.5,17.5,81,2,170,1009.6,1013.3,7,24.64
11/04/2018,9,1,Spring,4,11,4,2018,0,20.4,16.2,12.8,59,4,270,1009.2,1012.8,4,31.59
11/04/2018,10,1,Spring,4,11,4,2018,0,20.4,16.2,12.8,59,4,270,1009.2,1012.8,4,34.16
11/04/2018,11,1,Spring,4,11,4,2018,0,20.4,16.2,12.8,59,4,270,1009.2,1012.8,4,37.21
11/04/2018,12,1,Spring,4,11,4,2018,0,21.3,16.6,13.2,60,4,290,1008.1,1011.7,4,34.43
11/04/2018,13,1,Spring,4,11,4,2018,0,21.3,16.6,13.2,60,4,290,1008.1,1011.7,4,33.3
11/04/2018,14,1,Spring,4,11,4,2018,0,21.3,16.6,13.2,60,4,290,1008.1,1011.7,4,40.82
11/04/2018,15,1,Spring,4,11,4,2018,0,19.7,17,15.1,64,3.5,330,1008.3,1011.9,5,43.14
11/04/2018,16,1,Spring,4,11,4,2018,0,19.7,17,15.1,64,3.5,330,1008.3,1011.9,5,38.6
11/04/2018,17,1,Spring,4,11,4,2018,0,19.7,17,15.1,64,3.5,330,1008.3,1011.9,5,23.12
11/04/2018,18,1,Spring,4,11,4,2018,0,17,17,17,72,1,30,1009,1012.7,3,14.05
11/04/2018,19,1,Spring,4,11,4,2018,0,17,17,17,72,1,30,1009,1012.7,3,8.88
11/04/2018,20,0,Spring,4,11,4,2018,0,17,17,17,72,1,30,1009,1012.7,3,8.73
11/04/2018,21,0,Spring,4,11,4,2018,0,15.4,15.4,15.4,84,1.5,130,1008.7,1012.4,3,9.01
11/04/2018,22,0,Spring,4,11,4,2018,0,15.4,15.4,15.4,84,1.5,130,1008.7,1012.4,3,9.16
11/04/2018,23,0,Spring,4,11,4,2018,0,15.4,15.4,15.4,84,1.5,130,1008.7,1012.4,3,7.19
12/04/2018,0,0,Spring,5,12,4,2018,0,13.7,13.7,13.7,91,0.5,70,1007.8,1011.5,4,7.7
12/04/2018,1,0,Spring,5,12,4,2018,0,13.7,13.7,13.7,91,0.5,70,1007.8,1011.5,4,7.38
12/04/2018,2,0,Spring,5,12,4,2018,0,13.7,13.7,13.7,91,0.5,70,1007.8,1011.5,4,7.35
12/04/2018,3,0,Spring,5,12,4,2018,0,12.4,12.4,12.4,92,0.5,100,1008.6,1012.3,2,7.17
12/04/2018,4,0,Spring,5,12,4,2018,0,12.4,12.4,12.4,92,0.5,100,1008.6,1012.3,2,7.31
12/04/2018,5,0,Spring,5,12,4,2018,0,12.4,12.4,12.4,92,0.5,100,1008.6,1012.3,2,10.45
12/04/2018,6,0,Spring,5,12,4,2018,0,18.2,17.6,17.2,74,1,140,1010.2,1013.9,6,14
12/04/2018,7,1,Spring,5,12,4,2018,0,18.2,17.6,17.2,74,1,140,1010.2,1013.9,6,20.63
12/04/2018,8,1,Spring,5,12,4,2018,0,18.2,17.6,17.2,74,1,140,1010.2,1013.9,6,31.41
12/04/2018,9,1,Spring,5,12,4,2018,0,22.2,17.8,14.8,60,3,290,1010.2,1013.8,6,34.72
12/04/2018,10,1,Spring,5,12,4,2018,0,22.2,17.8,14.8,60,3,290,1010.2,1013.8,6,38.19
12/04/2018,11,1,Spring,5,12,4,2018,0,22.2,17.8,14.8,60,3,290,1010.2,1013.8,6,35.45
12/04/2018,12,1,Spring,5,12,4,2018,0,22.8,17.6,14.1,55,3.5,310,1008.9,1012.5,2,40.57
12/04/2018,13,1,Spring,5,12,4,2018,0,22.8,17.6,14.1,55,3.5,310,1008.9,1012.5,2,32.52
12/04/2018,14,1,Spring,5,12,4,2018,0,22.8,17.6,14.1,55,3.5,310,1008.9,1012.5,2,40.41
12/04/2018,15,1,Spring,5,12,4,2018,0,22.4,16.9,12.9,50,3,340,1007.9,1011.5,0,38.66
12/04/2018,16,1,Spring,5,12,4,2018,0,22.4,16.9,12.9,50,3,340,1007.9,1011.5,0,38.95
12/04/2018,17,1,Spring,5,12,4,2018,0,22.4,16.9,12.9,50,3,340,1007.9,1011.5,0,23.54
12/04/2018,18,1,Spring,5,12,4,2018,0,18,18,18,74,2.5,10,1009.5,1013.2,0,21.66
12/04/2018,19,1,Spring,5,12,4,2018,0,18,18,18,74,2.5,10,1009.5,1013.2,0,18.37
12/04/2018,20,0,Spring,5,12,4,2018,0,18,18,18,74,2.5,10,1009.5,1013.2,0,16.61
12/04/2018,21,0,Spring,5,12,4,2018,0,15.9,15.9,15.9,84,1,50,1009.6,1013.3,0,16.52
12/04/2018,22,0,Spring,5,12,4,2018,0,15.9,15.9,15.9,84,1,50,1009.6,1013.3,0,13.55
12/04/2018,23,0,Spring,5,12,4,2018,0,15.9,15.9,15.9,84,1,50,1009.6,1013.3,0,13.38
13/04/2018,0,0,Spring,6,13,4,2018,1,14.6,14.6,14.6,89,0.5,50,1008.8,1012.5,0,11.02
13/04/2018,1,0,Spring,6,13,4,2018,1,14.6,14.6,14.6,89,0.5,50,1008.8,1012.5,0,11.79
13/04/2018,2,0,Spring,6,13,4,2018,1,14.6,14.6,14.6,89,0.5,50,1008.8,1012.5,0,12.61
13/04/2018,3,0,Spring,6,13,4,2018,1,14,14,14,92,1,90,1008.3,1012,0,9.81
13/04/2018,4,0,Spring,6,13,4,2018,1,14,14,14,92,1,90,1008.3,1012,0,12.43
13/04/2018,5,0,Spring,6,13,4,2018,1,14,14,14,92,1,90,1008.3,1012,0,17.89
13/04/2018,6,0,Spring,6,13,4,2018,1,20.5,17,14.4,61,1.5,10,1009.3,1012.9,0,13.32
13/04/2018,7,1,Spring,6,13,4,2018,1,20.5,17,14.4,61,1.5,10,1009.3,1012.9,0,12.93
13/04/2018,8,1,Spring,6,13,4,2018,1,20.5,17,14.4,61,1.5,10,1009.3,1012.9,0,15.38
13/04/2018,9,1,Spring,6,13,4,2018,1,27.3,18,10.8,42,3,330,1008.8,1012.4,0,15.07
13/04/2018,10,1,Spring,6,13,4,2018,1,27.3,18,10.8,42,3,330,1008.8,1012.4,0,14.57
13/04/2018,11,1,Spring,6,13,4,2018,1,27.3,18,10.8,42,3,330,1008.8,1012.4,0,22.63
13/04/2018,12,1,Spring,6,13,4,2018,1,25.7,19,14.4,46,4.5,320,1008.2,1011.8,0,22.35
13/04/2018,13,1,Spring,6,13,4,2018,1,25.7,19,14.4,46,4.5,320,1008.2,1011.8,0,23.35
13/04/2018,14,1,Spring,6,13,4,2018,1,25.7,19,14.4,46,4.5,320,1008.2,1011.8,0,14.97
13/04/2018,15,1,Spring,6,13,4,2018,1,22.7,18,14.8,54,3.5,340,1008.3,1011.9,0,11.7
13/04/2018,16,1,Spring,6,13,4,2018,1,22.7,18,14.8,54,3.5,340,1008.3,1011.9,0,11.47
13/04/2018,17,1,Spring,6,13,4,2018,1,22.7,18,14.8,54,3.5,340,1008.3,1011.9,0,8.58
13/04/2018,18,1,Spring,6,13,4,2018,1,18.2,17.4,16.9,68,1.5,20,1009.3,1013,0,8.61
13/04/2018,19,1,Spring,6,13,4,2018,1,18.2,17.4,16.9,68,1.5,20,1009.3,1013,0,8.58
13/04/2018,20,0,Spring,6,13,4,2018,1,18.2,17.4,16.9,68,1.5,20,1009.3,1013,0,8.21
13/04/2018,21,0,Spring,6,13,4,2018,1,16.4,16.4,16.4,75,2,340,1009.5,1013.2,0,8.42
13/04/2018,22,0,Spring,6,13,4,2018,1,16.4,16.4,16.4,75,2,340,1009.5,1013.2,0,8.34
13/04/2018,23,0,Spring,6,13,4,2018,1,16.4,16.4,16.4,75,2,340,1009.5,1013.2,0,8.23
14/04/2018,0,0,Spring,7,14,4,2018,1,15.5,15.5,15.5,86,1.5,80,1009.4,1013.1,3,8.14
14/04/2018,1,0,Spring,7,14,4,2018,1,15.5,15.5,15.5,86,1.5,80,1009.4,1013.1,3,8.17
14/04/2018,2,0,Spring,7,14,4,2018,1,15.5,15.5,15.5,86,1.5,80,1009.4,1013.1,3,8.07
14/04/2018,3,0,Spring,7,14,4,2018,1,13.8,13.8,13.8,92,0.5,40,1009.9,1013.6,3,8.11
14/04/2018,4,0,Spring,7,14,4,2018,1,13.8,13.8,13.8,92,0.5,40,1009.9,1013.6,3,7.94
14/04/2018,5,0,Spring,7,14,4,2018,1,13.8,13.8,13.8,92,0.5,40,1009.9,1013.6,3,7.82
14/04/2018,6,0,Spring,7,14,4,2018,1,19.7,19.7,19.7,78,0.5,70,1011,1014.7,5,7.29
14/04/2018,7,1,Spring,7,14,4,2018,1,19.7,19.7,19.7,78,0.5,70,1011,1014.7,5,7.21
14/04/2018,8,1,Spring,7,14,4,2018,1,19.7,19.7,19.7,78,0.5,70,1011,1014.7,5,7.12
14/04/2018,9,1,Spring,7,14,4,2018,1,23.9,19.7,17.1,61,3,270,1011.3,1014.9,0,7.48
14/04/2018,10,1,Spring,7,14,4,2018,1,23.9,19.7,17.1,61,3,270,1011.3,1014.9,0,7.59
14/04/2018,11,1,Spring,7,14,4,2018,1,23.9,19.7,17.1,61,3,270,1011.3,1014.9,0,7.73
14/04/2018,12,1,Spring,7,14,4,2018,1,23.7,19,16,63,3.5,300,1010.4,1014,0,7.89
14/04/2018,13,1,Spring,7,14,4,2018,1,23.7,19,16,63,3.5,300,1010.4,1014,0,7.98
14/04/2018,14,1,Spring,7,14,4,2018,1,23.7,19,16,63,3.5,300,1010.4,1014,0,7.86
14/04/2018,15,1,Spring,7,14,4,2018,1,22.3,18.5,15.9,65,2.5,320,1010,1013.6,0,7.7
14/04/2018,16,1,Spring,7,14,4,2018,1,22.3,18.5,15.9,65,2.5,320,1010,1013.6,0,7.82
14/04/2018,17,1,Spring,7,14,4,2018,1,22.3,18.5,15.9,65,2.5,320,1010,1013.6,0,7.83
14/04/2018,18,1,Spring,7,14,4,2018,1,19,19,19,77,2,300,1010.6,1014.3,0,8.33
14/04/2018,19,1,Spring,7,14,4,2018,1,19,19,19,77,2,300,1010.6,1014.3,0,8.38
14/04/2018,20,0,Spring,7,14,4,2018,1,19,19,19,77,2,300,1010.6,1014.3,0,12.4
14/04/2018,21,0,Spring,7,14,4,2018,1,16.7,16.7,16.7,88,0.5,30,1011.3,1015,1,19.11
14/04/2018,22,0,Spring,7,14,4,2018,1,16.7,16.7,16.7,88,0.5,30,1011.3,1015,1,16.39
14/04/2018,23,0,Spring,7,14,4,2018,1,16.7,16.7,16.7,88,0.5,30,1011.3,1015,1,16.13
15/04/2018,0,0,Spring,1,15,4,2018,0,16,16,16,93,1.5,200,1010.5,1014.2,6,13.48
15/04/2018,1,0,Spring,1,15,4,2018,0,16,16,16,93,1.5,200,1010.5,1014.2,6,11.85
15/04/2018,2,0,Spring,1,15,4,2018,0,16,16,16,93,1.5,200,1010.5,1014.2,6,11.49
15/04/2018,3,0,Spring,1,15,4,2018,0,16.5,16.5,16.5,87,1.5,130,1010.4,1014.1,5,8.41
15/04/2018,4,0,Spring,1,15,4,2018,0,16.5,16.5,16.5,87,1.5,130,1010.4,1014.1,5,8.21
15/04/2018,5,0,Spring,1,15,4,2018,0,16.5,16.5,16.5,87,1.5,130,1010.4,1014.1,5,8.2
15/04/2018,6,0,Spring,1,15,4,2018,0,20,19.5,19.2,75,1.5,170,1011.1,1014.8,5,16.93
15/04/2018,7,1,Spring,1,15,4,2018,0,20,19.5,19.2,75,1.5,170,1011.1,1014.8,5,21.12
15/04/2018,8,1,Spring,1,15,4,2018,0,20,19.5,19.2,75,1.5,170,1011.1,1014.8,5,30.16
15/04/2018,9,1,Spring,1,15,4,2018,0,23.9,19.5,16.6,57,3.5,260,1010.5,1014.1,0,35.51
15/04/2018,10,1,Spring,1,15,4,2018,0,23.9,19.5,16.6,57,3.5,260,1010.5,1014.1,0,46.18
15/04/2018,11,1,Spring,1,15,4,2018,0,23.9,19.5,16.6,57,3.5,260,1010.5,1014.1,0,44.45
15/04/2018,12,1,Spring,1,15,4,2018,0,24.4,18.1,13.5,47,2.5,290,1009.3,1012.9,0,43.2
15/04/2018,13,1,Spring,1,15,4,2018,0,24.4,18.1,13.5,47,2.5,290,1009.3,1012.9,0,34.9
15/04/2018,14,1,Spring,1,15,4,2018,0,24.4,18.1,13.5,47,2.5,290,1009.3,1012.9,0,39.88
15/04/2018,15,1,Spring,1,15,4,2018,0,22.7,17.5,13.7,53,2.5,300,1008.9,1012.5,0,34.82
15/04/2018,16,1,Spring,1,15,4,2018,0,22.7,17.5,13.7,53,2.5,300,1008.9,1012.5,0,39.59
15/04/2018,17,1,Spring,1,15,4,2018,0,22.7,17.5,13.7,53,2.5,300,1008.9,1012.5,0,19.89
15/04/2018,18,1,Spring,1,15,4,2018,0,19,19,19,77,2,360,1010,1013.6,2,14.05
15/04/2018,19,1,Spring,1,15,4,2018,0,19,19,19,77,2,360,1010,1013.6,2,15
15/04/2018,20,0,Spring,1,15,4,2018,0,19,19,19,77,2,360,1010,1013.6,2,12.06
15/04/2018,21,0,Spring,1,15,4,2018,0,17.3,17.3,17.3,88,0,0,1010.3,1014,0,13.54
15/04/2018,22,0,Spring,1,15,4,2018,0,17.3,17.3,17.3,88,0,0,1010.3,1014,0,12.97
15/04/2018,23,0,Spring,1,15,4,2018,0,17.3,17.3,17.3,88,0,0,1010.3,1014,0,11.64
16/04/2018,0,0,Spring,2,16,4,2018,0,14.3,14.3,14.3,90,1.5,200,1009.9,1013.6,1,7.89
16/04/2018,1,0,Spring,2,16,4,2018,0,14.3,14.3,14.3,90,1.5,200,1009.9,1013.6,1,7.44
16/04/2018,2,0,Spring,2,16,4,2018,0,14.3,14.3,14.3,90,1.5,200,1009.9,1013.6,1,7.18
16/04/2018,3,0,Spring,2,16,4,2018,0,15.8,15.8,15.8,84,1.5,100,1010.3,1014,7,7.22
16/04/2018,4,0,Spring,2,16,4,2018,0,15.8,15.8,15.8,84,1.5,100,1010.3,1014,7,7.15
16/04/2018,5,0,Spring,2,16,4,2018,0,15.8,15.8,15.8,84,1.5,100,1010.3,1014,7,8.45
16/04/2018,6,0,Spring,2,16,4,2018,0,19.1,19.1,19.1,77,1,50,1011.1,1014.8,2,16.58
16/04/2018,7,1,Spring,2,16,4,2018,0,19.1,19.1,19.1,77,1,50,1011.1,1014.8,2,23.23
16/04/2018,8,1,Spring,2,16,4,2018,0,19.1,19.1,19.1,77,1,50,1011.1,1014.8,2,31.51
16/04/2018,9,1,Spring,2,16,4,2018,0,23.4,19.9,17.8,61,3.5,300,1011.1,1014.7,0,34.4
16/04/2018,10,1,Spring,2,16,4,2018,0,23.4,19.9,17.8,61,3.5,300,1011.1,1014.7,0,31.33
16/04/2018,11,1,Spring,2,16,4,2018,0,23.4,19.9,17.8,61,3.5,300,1011.1,1014.7,0,41.75
16/04/2018,12,1,Spring,2,16,4,2018,0,24.3,19.8,17,60,5.5,320,1010.3,1013.9,1,37.6
16/04/2018,13,1,Spring,2,16,4,2018,0,24.3,19.8,17,60,5.5,320,1010.3,1013.9,1,38.92
16/04/2018,14,1,Spring,2,16,4,2018,0,24.3,19.8,17,60,5.5,320,1010.3,1013.9,1,44.19
16/04/2018,15,1,Spring,2,16,4,2018,0,22.8,19.9,18.1,66,4,340,1010.1,1013.7,1,40.04
16/04/2018,16,1,Spring,2,16,4,2018,0,22.8,19.9,18.1,66,4,340,1010.1,1013.7,1,37.64
16/04/2018,17,1,Spring,2,16,4,2018,0,22.8,19.9,18.1,66,4,340,1010.1,1013.7,1,22.49
16/04/2018,18,1,Spring,2,16,4,2018,0,18.7,18.7,18.7,81,1,350,1011.5,1015.2,0,12.91
16/04/2018,19,1,Spring,2,16,4,2018,0,18.7,18.7,18.7,81,1,350,1011.5,1015.2,0,14.94
16/04/2018,20,0,Spring,2,16,4,2018,0,18.7,18.7,18.7,81,1,350,1011.5,1015.2,0,18.59
